seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmPreviewCandidateFeatureRowOracleFallbackCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,continuedDeepeningResidualSplit,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1014,4,infiltrate:chooseOne,0.1587,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,0,1,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@southern-laos:none[0]:""build-up""",,,,,,,,,,,,
1014,5,infiltrate:chooseNStep:confirm,0.0497,none,4,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,0,1,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.1.if.then.1.chooseN::$infiltrateGuerrillasToReplace@southern-laos:none[0][1]:confirm:null,,,,,,,,,,,,
1014,6,coupVictoryCheck,8.5761,singlePass,1,1,0,0,1,1,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,34,5,1,[],,,,,us,us-baseline,0,2,actionSelection,standard256,coupVictoryCheck|{}|false|pass,,,,,,,,,,,,
1014,7,coupResourcesResolve,12.6774,singlePass,1,0,0,1,0,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,245,194,0,[],,,,,us,us-baseline,0,3,actionSelection,standard256,coupResourcesResolve|{}|false|pass,,,,,,,,,,,,
1014,8,coupPacifyUS,23.2712,singlePass,4,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,41,17,1,[],,,,,us,us-baseline,0,4,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""saigon:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1014,9,coupPacifyUS,16.578,singlePass,3,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,41,4,1,[],,,,,us,us-baseline,0,5,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1014,10,coupPacifyUS,16.1962,singlePass,3,1,0,0,1,0,,,,1,0,0,2,0,1,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":1}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,39,6,1,[],,,,,us,us-baseline,0,6,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""da-nang:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1014,11,coupPacifyUS,13.2372,singlePass,2,1,0,0,1,0,,,,1,0,1,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,21,4,1,[],,,,,us,us-baseline,0,7,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1014,12,coupPacifyUS,13.3876,singlePass,2,1,0,0,1,0,,,,1,0,1,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,19,6,1,[],,,,,us,us-baseline,0,8,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1014,13,coupPacifyPass,7.7554,singlePass,1,1,0,0,1,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,5,0,1,[],,,,,us,us-baseline,0,9,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1014,14,coupPacifyPass,37.8698,singlePass,6,0,0,1,0,12,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,94,27,2,[],,,,,arvn,arvn-evolved,0,10,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1014,15,coupAgitateVC,21.4885,singlePass,4,0,0,1,0,4,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,122,18,0,[],,,,,vc,vc-baseline,0,11,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,16,coupAgitateVC,22.1771,singlePass,4,1,0,0,1,0,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,155,6,1,[],,,,,vc,vc-baseline,0,12,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,17,coupAgitateVC,18.5332,singlePass,3,1,0,0,1,0,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,138,3,1,[],,,,,vc,vc-baseline,0,13,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,18,coupAgitateVC,18.5779,singlePass,3,1,0,0,1,0,,,,1,0,0,4,0,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,136,5,1,[],,,,,vc,vc-baseline,0,14,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,19,coupAgitateVC,15.7269,singlePass,2,1,0,0,1,2,,,,1,0,2,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,118,3,1,[],,,,,vc,vc-baseline,0,15,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,20,coupAgitateVC,13.8124,singlePass,2,1,0,0,1,0,,,,1,0,2,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,116,5,1,[],,,,,vc,vc-baseline,0,16,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1014,21,coupAgitatePass,7.9505,singlePass,1,1,0,0,1,0,,,,1,0,2,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,101,0,1,[],,,,,vc,vc-baseline,0,17,actionSelection,standard256,coupAgitatePass|{}|false|pass,,,,,,,,,,,,
1014,22,coupRedeployPass,6.5652,singlePass,1,0,0,1,0,0,,,,1,0,1,0,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,1,2,3,0,[],,,,,us,us-baseline,0,18,actionSelection,standard256,coupRedeployPass|{}|false|pass,,,,,,,,,,,,
1014,23,coupArvnRedeployOptionalTroops,141.8434,singlePass,20,0,0,1,0,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,39,14452,74,0,[],,,,,arvn,arvn-evolved,0,19,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""an-loc:none""}|false|operation",,,,,,,,,,,,
1014,24,coupArvnRedeployOptionalTroops:chooseOne,41.9129,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6823,44,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/41.9129ms,,arvn,arvn-evolved,0,19,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""pleiku-darlac:none""",,,,,,,,,,,,
1014,25,coupArvnRedeployOptionalTroops:chooseOne,15.6011,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,6948,15,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/15.6011ms,,arvn,arvn-evolved,0,19,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,26,coupArvnRedeployOptionalTroops,162.0284,singlePass,19,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,37,13779,7,1,[],,,,,arvn,arvn-evolved,0,20,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""cam-ranh:none""}|false|operation",,,,,,,,,,,,
1014,27,coupArvnRedeployOptionalTroops:chooseOne,40.4682,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6935,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/40.4682ms,,arvn,arvn-evolved,0,20,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,28,coupArvnRedeployOptionalTroops:chooseOne,14.5011,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,6933,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/14.5011ms,,arvn,arvn-evolved,0,20,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,29,coupArvnRedeployOptionalTroops,128.5386,singlePass,18,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,35,13070,13,1,[],,,,,arvn,arvn-evolved,0,21,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""can-tho:none""}|false|operation",,,,,,,,,,,,
1014,30,coupArvnRedeployOptionalTroops:chooseOne,38.6259,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6967,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/38.6259ms,,arvn,arvn-evolved,0,21,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,31,coupArvnRedeployOptionalTroops:chooseOne,13.9609,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,6965,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/13.9609ms,,arvn,arvn-evolved,0,21,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,32,coupArvnRedeployOptionalTroops,111.2857,singlePass,17,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,33,12354,18,1,[],,,,,arvn,arvn-evolved,0,22,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""hue:none""}|false|operation",,,,,,,,,,,,
1014,33,coupArvnRedeployOptionalTroops:chooseOne,36.1137,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6999,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/36.1137ms,,arvn,arvn-evolved,0,22,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,34,coupArvnRedeployOptionalTroops:chooseOne,12.7859,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,6997,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/12.7859ms,,arvn,arvn-evolved,0,22,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,35,coupArvnRedeployOptionalTroops,105.2132,singlePass,16,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,31,11630,23,1,[],,,,,arvn,arvn-evolved,0,23,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""qui-nhon:none""}|false|operation",,,,,,,,,,,,
1014,36,coupArvnRedeployOptionalTroops:chooseOne,33.6571,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7031,7,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/33.6571ms,,arvn,arvn-evolved,0,23,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,37,coupArvnRedeployOptionalTroops:chooseOne,13.5398,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,7029,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/13.5398ms,,arvn,arvn-evolved,0,23,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,38,coupArvnRedeployOptionalTroops,109.9937,singlePass,15,1,0,0,1,0,,,,1,0,0,12,0,6,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",12,0,0,0,0,[],0,0,[],0,0,0,0,0,0,29,10899,27,1,[],,,,,arvn,arvn-evolved,0,24,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""saigon:none""}|false|operation",,,,,,,,,,,,
1014,39,coupArvnRedeployOptionalTroops:chooseOne,31.0692,continuedDeepening,9,0,800,10,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7124,10,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/31.0692ms,,arvn,arvn-evolved,0,24,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,40,coupArvnRedeployOptionalTroops:chooseOne,12.4233,continuedDeepening,9,0,80,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,7125,9,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/12.4233ms,,arvn,arvn-evolved,0,24,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,41,coupArvnRedeployPolice,83.7315,singlePass,14,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,27,10152,31,1,[],,,,,arvn,arvn-evolved,0,25,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""an-loc:none""}|false|operation",,,,,,,,,,,,
1014,42,coupArvnRedeployPolice:chooseOne,666.3507,continuedDeepening,31,0,30720,32,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,31,24086,36,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/666.3507ms,,arvn,arvn-evolved,0,25,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,43,coupArvnRedeployPolice:chooseOne,52.9292,continuedDeepening,31,0,960,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,24092,30,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/52.9292ms,,arvn,arvn-evolved,0,25,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,44,coupArvnRedeployPolice,78.9693,singlePass,13,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,25,9415,25,1,[],,,,,arvn,arvn-evolved,0,26,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""da-nang:none""}|false|operation",,,,,,,,,,,,
1014,45,coupArvnRedeployPolice:chooseOne,50.8082,continuedDeepening,31,0,960,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,23586,29,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/50.8082ms,,arvn,arvn-evolved,0,26,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,46,coupArvnRedeployPolice,77.2715,singlePass,12,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,23,8658,17,1,[],,,,,arvn,arvn-evolved,0,27,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""kontum:none""}|false|operation",,,,,,,,,,,,
1014,47,coupArvnRedeployPolice:chooseOne,52.1761,continuedDeepening,31,0,960,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,23586,29,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/52.1761ms,,arvn,arvn-evolved,0,27,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,48,coupArvnRedeployPolice,76.9773,singlePass,11,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,21,7887,18,1,[],,,,,arvn,arvn-evolved,0,28,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""quang-nam:none""}|false|operation",,,,,,,,,,,,
1014,49,coupArvnRedeployPolice:chooseOne,53.3794,continuedDeepening,31,0,960,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,23526,29,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/53.3794ms,,arvn,arvn-evolved,0,28,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,50,coupArvnRedeployPolice,65.733,singlePass,10,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,7114,19,1,[],,,,,arvn,arvn-evolved,0,29,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""saigon:none""}|false|operation",,,,,,,,,,,,
1014,51,coupArvnRedeployPolice:chooseOne,1352.9333,continuedDeepening,31,0,60480,63,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,31,24723,32,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/1352.9333ms,,arvn,arvn-evolved,0,29,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1014,52,coupArvnRedeployPolice:chooseOne,769.2876,continuedDeepening,31,0,30720,32,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,31,24724,31,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/769.2876ms,,arvn,arvn-evolved,0,29,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1014,53,coupArvnRedeployPolice:chooseOne,88.9133,continuedDeepening,31,0,960,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,24724,31,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/88.9133ms,,arvn,arvn-evolved,0,29,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[2]:""an-loc:none""",,,,,,,,,,,,
1014,54,coupRedeployPass,109.595,singlePass,9,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,17,6344,37,1,[],,,,,arvn,arvn-evolved,0,30,actionSelection,standard256,coupRedeployPass|{}|false|pass,,,,,,,,,,,,
1014,55,coupNvaRedeployTroops,12.5979,singlePass,2,0,0,1,0,0,,,,1,0,1,0,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,771,12,0,[],,,,,nva,nva-baseline,0,31,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""southern-laos:none""}|false|operation",,,,,,,,,,,,
