seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1009,241,rally:chooseNStep:add,0.0606,none,25,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,101,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""northeast-cambodia:none""",,,,,,,,,,,,
1009,242,rally:chooseNStep:confirm,0.0308,none,26,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,101,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1009,243,rally:chooseOne,0.0308,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,101,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.then.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1009,244,event,16.3989,singlePass,56,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,869,6,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":12,""totalMs"":0.2624},{""key"":""zobrist:digestDecisionStackFrame"",""count"":2,""totalMs"":0.2543},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":10,""totalMs"":0.1924},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":2,""totalMs"":0.1811},{""key"":""evalQuery:applyTokenFilter"",""count"":17,""totalMs"":0.0348},{""key"":""evalQuery:countMatchingTokens"",""count"":14,""totalMs"":0.023},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":6,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":17,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":7854,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":14,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":17032,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":12,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":14,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":32206,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":2,""totalMs"":0}]",zobrist:32212/0.4354ms; policyWasmRuntime:36/0.2624ms; tokenStateIndex:24/0.1924ms; evalQuery:24954/0.0578ms,,,nva,nva-baseline,2,102,actionSelection,standard256,"event|{""eventCardId"":""card-34"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1009,245,govern,59.8737,singlePass,12,1,0,0,1,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,12800,80,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":32,""totalMs"":4.4278},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":32,""totalMs"":2.989},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":90,""totalMs"":1.1356},{""key"":""evalQuery:applyTokenFilter"",""count"":64,""totalMs"":0.2942},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.187},{""key"":""evalQuery:countMatchingTokens"",""count"":86,""totalMs"":0.1583},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":355,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":64,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":17138,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":86,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":32299,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":175,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":500127,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":32,""totalMs"":0}]",zobrist:500223/7.4168ms; tokenStateIndex:265/1.1356ms; evalQuery:50092/0.4525ms; policyWasmRuntime:24/0.187ms,,,arvn,arvn-evolved,2,103,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1009,246,govern:chooseNStep:add,101.5735,continuedDeepening,4,0,19,21,0,0,,,,0,0,0,0,4,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,69724,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":444,""totalMs"":3.3228},{""key"":""zobrist:digestDecisionStackFrame"",""count"":56,""totalMs"":2.5505},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":56,""totalMs"":2.0317},{""key"":""evalQuery:countMatchingTokens"",""count"":292,""totalMs"":0.4884},{""key"":""evalQuery:applyTokenFilter"",""count"":279,""totalMs"":0.3499},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":193,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":279,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":37408,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":292,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":90288,""totalMs"":0},{""key"":""policyWasmStatePatch:reuseAppliedStateHash"",""count"":12,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":630,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":312263,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":56,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":208,""totalMs"":0}]",zobrist:312639/4.5822ms; tokenStateIndex:1074/3.3228ms; evalQuery:129031/0.8383ms; policyWasmStatePatch:12/0ms,,,arvn,arvn-evolved,2,103,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none""",,,,,,,,,,,,
1009,247,govern:chooseNStep:confirm,125.6099,continuedDeepening,5,0,14,7,0,0,,,,0,0,0,0,0,3,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":3}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,35028,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":964,""totalMs"":8.7352},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":24,""totalMs"":1.0004},{""key"":""evalQuery:countMatchingTokens"",""count"":555,""totalMs"":0.7797},{""key"":""evalQuery:applyTokenFilter"",""count"":606,""totalMs"":0.7617},{""key"":""zobrist:digestDecisionStackFrame"",""count"":12,""totalMs"":0.6121},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":414,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":606,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":72741,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":555,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":178398,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":1341,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":75698,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheHit"",""count"":12,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":12,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":84,""totalMs"":0}]",tokenStateIndex:2305/8.7352ms; zobrist:75842/1.6125ms; evalQuery:253875/1.5414ms,,expected-terminal-boundary/seat-or-turn-boundary:3,arvn,arvn-evolved,2,103,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1009,248,govern:chooseOne,3.2818,continuedDeepening,2,0,1,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1976,0,0,"[{""key"":""evalQuery:countMatchingTokens"",""count"":2,""totalMs"":0.0067},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1922,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":2,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4122,""totalMs"":0}]",evalQuery:6048/0.0067ms,no-route-or-unsupported-counter; same-run-hot-path-families=evalQuery:6048/0.0067ms,,arvn,arvn-evolved,2,103,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-giang-an-xuyen:none[0]:""aid""",,,,,,,,,,,,
1009,249,rally,21.8596,singlePass,22,1,0,0,1,0,,,,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,2529,4,1,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":148,""totalMs"":1.0383},{""key"":""zobrist:digestDecisionStackFrame"",""count"":6,""totalMs"":0.4027},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":6,""totalMs"":0.2999},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":4,""totalMs"":0.1486},{""key"":""evalQuery:countMatchingTokens"",""count"":108,""totalMs"":0.1281},{""key"":""evalQuery:applyTokenFilter"",""count"":89,""totalMs"":0.1202},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":69,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":89,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":10638,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":108,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":25695,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":4,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":3,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":202,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":48836,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":6,""totalMs"":0}]",tokenStateIndex:350/1.0383ms; zobrist:48854/0.7026ms; evalQuery:36796/0.2483ms; policyWasmRuntime:12/0.1486ms,,,vc,vc-baseline,2,104,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1009,250,rally:chooseNStep:add,0.0557,none,25,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,104,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""kien-phong:none""",,,,,,,,,,,,
1009,251,rally:chooseNStep:confirm,0.0384,none,26,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,104,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1009,252,rally:chooseOne,0.036,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,vc,vc-baseline,2,104,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.then.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1009,253,assault,8.3634,singlePass,5,1,0,0,1,0,,,,1,0,1,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":11,""totalMs"":0.2418},{""key"":""evalQuery:applyTokenFilter"",""count"":2,""totalMs"":0.0174},{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0097},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":11,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":2,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":4691,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":9734,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:33/0.2418ms; evalQuery:14460/0.0271ms,,,us,us-baseline,2,105,actionSelection,standard256,assault|{}|false|limitedOperation,,,,,,,,,,,,
1009,254,assault:chooseNStep:add,0.0523,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,us,us-baseline,2,105,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.6.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""pleiku-darlac:none""",,,,,,,,,,,,
1009,255,assault:chooseNStep:confirm,0.0204,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,us,us-baseline,2,105,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.6.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1009,256,assault:chooseNStep:confirm,0.0198,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,us,us-baseline,2,105,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.6.stages[4].effects.0.if.then.0.if.then.0.chooseN::$arvnFollowupSpaces:confirm:null,,,,,,,,,,,,
1009,257,event,23.2633,singlePass,56,1,0,0,1,0,,,,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,2512,1,1,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":6,""totalMs"":0.4047},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":22,""totalMs"":0.3495},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":6,""totalMs"":0.3215},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":12,""totalMs"":0.2417},{""key"":""evalQuery:applyTokenFilter"",""count"":17,""totalMs"":0.0609},{""key"":""evalQuery:countMatchingTokens"",""count"":4,""totalMs"":0.0225},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":16,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":17,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":8757,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":4,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":19101,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":12,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":38,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":50750,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":6,""totalMs"":0}]",zobrist:50768/0.7262ms; tokenStateIndex:60/0.3495ms; policyWasmRuntime:36/0.2417ms; evalQuery:27916/0.0834ms,,,nva,nva-baseline,2,106,actionSelection,standard256,"event|{""eventCardId"":""card-56"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1009,258,chooseNStep:chooseNStep:confirm,0.0609,none,48,0,0,0,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,nva,nva-baseline,2,106,chooseNStep,standard256,chooseNStep:decision:eventTarget:0:$voNguyenGiapShadedSpace::$voNguyenGiapShadedSpace:confirm:null,,,,,,,,,,,,
1009,259,govern,52.7268,singlePass,12,0,0,1,0,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,12795,83,0,"[{""key"":""zobrist:digestDecisionStackFrame"",""count"":32,""totalMs"":4.1074},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":32,""totalMs"":2.5783},{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":90,""totalMs"":2.2086},{""key"":""evalQuery:applyTokenFilter"",""count"":64,""totalMs"":0.2657},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.2041},{""key"":""evalQuery:countMatchingTokens"",""count"":86,""totalMs"":0.1235},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":355,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":64,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":17138,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":86,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":32548,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":175,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":500127,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":32,""totalMs"":0}]",zobrist:500223/6.6857ms; tokenStateIndex:265/2.2086ms; evalQuery:50341/0.3892ms; policyWasmRuntime:24/0.2041ms,,,arvn,arvn-evolved,2,107,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1009,260,govern:chooseNStep:add,108.3531,continuedDeepening,4,0,19,21,0,0,,,,0,0,0,0,4,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,69723,1,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":408,""totalMs"":3.9302},{""key"":""zobrist:digestDecisionStackFrame"",""count"":56,""totalMs"":2.5441},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":56,""totalMs"":2.0574},{""key"":""evalQuery:countMatchingTokens"",""count"":554,""totalMs"":0.52},{""key"":""evalQuery:applyTokenFilter"",""count"":276,""totalMs"":0.3935},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":142,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":276,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":48834,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":554,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":114834,""totalMs"":0},{""key"":""policyWasmStatePatch:reuseAppliedStateHash"",""count"":12,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":558,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":312263,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":56,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":208,""totalMs"":0}]",zobrist:312639/4.6015ms; tokenStateIndex:966/3.9302ms; evalQuery:165470/0.9135ms; policyWasmStatePatch:12/0ms,,,arvn,arvn-evolved,2,107,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none""",,,,,,,,,,,,
1009,261,govern:chooseNStep:confirm,127.9727,continuedDeepening,5,0,14,7,0,0,,,,0,0,0,0,0,3,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":3}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,35027,1,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":890,""totalMs"":6.9305},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":24,""totalMs"":0.9109},{""key"":""evalQuery:countMatchingTokens"",""count"":555,""totalMs"":0.7563},{""key"":""evalQuery:applyTokenFilter"",""count"":606,""totalMs"":0.6937},{""key"":""zobrist:digestDecisionStackFrame"",""count"":12,""totalMs"":0.6063},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":303,""totalMs"":0},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":606,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":99039,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":555,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":233378,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":1193,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":75698,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheHit"",""count"":12,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":12,""totalMs"":0},{""key"":""zobrist:decisionStackFrameWeakCacheHit"",""count"":84,""totalMs"":0}]",tokenStateIndex:2083/6.9305ms; zobrist:75842/1.5172ms; evalQuery:335042/1.45ms,,expected-terminal-boundary/seat-or-turn-boundary:3,arvn,arvn-evolved,2,107,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1009,262,govern:chooseOne,4.266,continuedDeepening,2,0,1,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1976,0,0,"[{""key"":""evalQuery:countMatchingTokens"",""count"":2,""totalMs"":0.0076},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1922,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":2,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4166,""totalMs"":0}]",evalQuery:6092/0.0076ms,no-route-or-unsupported-counter; same-run-hot-path-families=evalQuery:6092/0.0076ms,,arvn,arvn-evolved,2,107,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-giang-an-xuyen:none[0]:""aid""",,,,,,,,,,,,
